gm,c1,c2
Gm02.42686728,0.04700615072,0.4040281247
Gm02.42702412,0.262649363,0.04787733484
Gm02.42702674,0.02898436932,0.5727507878
Gm02.42716367,0.03471824595,0.8537743807
Gm02.42724126,-0.0948880591,0.6430415081
Gm02.42724278,0.03060301947,0.9032204897
Gm02.42724645,-0.03569453714,0.7986482943
Gm02.42736099,-0.07325561173,0.6877461424
Gm02.42742582,-0.1884431739,0.3015769718
Gm02.42762828,0.2206804225,0.2170844712
Gm02.42815420,-0.01285303337,0.927132178
Gm02.42819287,-0.05168290399,0.7528393277
Gm02.42885439,-0.2754616744,0.06528294275
Gm02.42901813,0.4403709712,0.01299908802
Gm02.42908992,0.3425809363,0.1387094018
Gm02.42921019,-0.177501433,0.148846153
Gm02.42931255,-0.1924439237,0.3564874314
Gm02.42931732,-0.003097096811,0.9793538493
Gm02.42951731,0.261938786,0.1807555222
Gm02.42952289,0.07750119969,0.5210092494
Gm02.42953936,-0.05592946048,0.2745079505
Gm02.42966062,-0.04907869181,0.3243844029
Gm02.42974848,0.1669968502,0.4239211379
Gm02.42975933,0.08233310245,0.425897179
Gm02.42976392,-0.1429346328,0.4123408133
Gm02.42976787,0.3128194751,0.0805241319
Gm02.42983156,-0.09429662582,0.4342968583
Gm02.42986600,-0.06699100353,0.4227495968
Gm02.42994440,-0.1192932964,0.256597327
Gm02.43076795,0.01787493774,0.9099787992
Gm02.43077228,0.02004418131,0.7600877518
Gm02.43088040,-0.05544509109,0.4327008427
Gm02.43104208,-0.2605623324,0.17318127
Gm02.43112945,-0.05123837417,0.3412730355
Gm02.43160129,-0.1501298285,0.01914559557
Gm02.43168585,-0.2333182822,0.2056687485
Gm02.43168592,0.0241245155,0.6380596272
Gm02.43169044,-0.01206227335,0.8567702918
Gm02.43185933,-0.1098939769,0.225740228
Gm02.43194266,-0.09837558607,0.1027374528
Gm02.43194351,-0.2033911512,0.2735866497
Gm02.43202733,-0.1816923641,0.3611247685
Gm02.43222961,-0.1155733278,0.309266611
Gm02.43222968,-0.09447546217,0.409257754
Gm02.43223189,-0.2669024349,0.06997576477
Gm02.43230937,-0.1839025945,0.3415013085
Gm02.43268262,-0.2186452799,0.2735618664
Gm02.43268321,-0.1120247403,0.608743609
Gm02.43334252,-0.2183864081,0.01187646829
Gm02.43342978,0.1698147593,0.3016008479
Gm02.43424443,-0.00173589067,0.9735897596
Gm02.43516995,-0.04470365954,0.3825444084
Gm02.43539579,0.03968846546,0.8256703698
Gm02.43545295,-0.3234016408,0.02965651566
Gm02.43724143,-0.181495891,0.2226766511
Gm02.43735618,-0.2312977461,0.1372205977
Gm02.43751746,-0.1003433382,0.395883859
Gm02.43784773,0.1045996206,0.52982039
Gm02.43826606,-0.12396072,0.654905842
Gm02.43841970,0.02823653183,0.8868890334
Gm02.43873976,-0.1489593699,0.3025598462
Gm02.43888566,-0.2516953417,0.1873659679
Gm02.43927731,0.07344715482,0.6369128997
Gm02.43947078,-0.007608647652,0.8904514268
Gm02.43998349,0.001793361038,0.9784340304
Gm02.44015956,-0.01131368238,0.8400018627
Gm02.44081078,-0.1595429767,0.3494586608
Gm02.44081234,-0.08290215673,0.6220363899
Gm02.44090076,-0.06278932761,0.6963179424
Gm02.44100659,0.04345760901,0.7441721284
Gm02.44113985,0.05227345384,0.2781087944
Gm02.44131746,-0.0279154331,0.863951253
Gm02.44133074,0.2172983804,0.2569788774
Gm02.44133370,0.08172658989,0.1061539354
Gm02.44145232,-0.09144547177,0.5201745222
Gm02.44145594,0.1502555509,0.4546810601
Gm02.44145690,0.2331014537,0.3101211201
Gm02.44145865,0.2043937617,0.3859032044
Gm02.44146014,0.06096538774,0.8223574754
Gm02.44147291,-0.0885151878,0.56891338
Gm02.44179188,-0.2215762152,0.03578502914
Gm02.44188085,-0.1564903236,0.1503439679
Gm02.44198591,-0.06379916133,0.6855201526
Gm02.44199407,-0.01059679762,0.8473802459
Gm02.44200953,-0.4415454623,0.01798769222
Gm02.44220621,-0.08019012194,0.09928365407
Gm02.44232238,0.03771239392,0.5612206334
Gm02.44233097,-0.2558599158,0.1632406389
Gm02.44269265,-0.08238675838,0.08870789941
Gm02.44294821,-0.09836722851,0.4979173597
Gm02.44303122,-0.06647904307,0.7455668109
Gm02.44339595,0.02245561723,0.8544768641
Gm02.44339718,-0.01372262122,0.8483477027
Gm02.44340739,-0.1161594642,0.3935270186
Gm02.44341649,0.05155781738,0.7653949248
Gm02.44347068,-0.4645838807,0.02051790784
Gm02.44363251,0.04446513036,0.448928796
Gm02.44364491,-0.08669525752,0.8386407409
Gm02.44364492,-0.04283917047,0.5295458082
Gm02.44376071,-0.03590101333,0.5095847878
Gm02.44376780,0.1545072987,0.3613618445
Gm02.44377446,-0.02842380929,0.6246938684
Gm02.44383500,0.01295030301,0.9376645322
Gm02.44385185,0.03393878707,0.4889250979
Gm02.44400251,-0.2176764599,0.1844140031
Gm02.44405175,-0.07989417102,0.1976229839
Gm02.44423430,-0.07156284494,0.2316407757
Gm02.44423768,-0.4728904257,0.03715518805
Gm02.44432096,-0.3370418582,0.04981598042
Gm02.44432652,-0.03655291641,0.45639997
Gm02.44433558,-0.2209303878,0.1277299377
Gm02.44448065,-0.09176477472,0.2745815592
Gm02.44448098,-0.6787617513,0.007480305657
Gm02.44449643,0.05748036069,0.6414110351
Gm02.44458026,0.02105789219,0.759422392
Gm02.44475323,-0.3276264891,0.1340559
Gm02.44477027,-0.4319314828,0.2004228304
Gm02.44477206,-0.1009872861,0.05478296068
Gm02.44478048,-0.104578115,0.4875733634
Gm02.44478203,-0.2821422355,0.2130904098
Gm02.44488869,0.09900921066,0.1135168458
Gm02.44488979,-0.08424391258,0.3035482136
Gm02.44492724,-0.1728982608,0.04206903065
Gm02.44495197,0.317296668,0.01942202986
Gm02.44595469,-0.005504714141,0.9120203062
Gm02.44596201,0.01647138566,0.7976900598
Gm02.44608942,0.3595648705,0.02687548991
Gm02.44609034,0.3700637089,0.1076436893
Gm02.44609682,-0.245622559,0.252152416
Gm02.44703296,0.1260821333,0.4066112463
Gm02.44727525,0.03736070984,0.8162258181
Gm02.44744679,0.3206886787,0.1607772305
Gm02.44753024,0.1511112963,0.138443091
Gm02.44760279,-0.1135475718,0.01603359278
Gm02.44779260,0.1003963072,0.3569016976
Gm02.44779660,0.06746733562,0.254161985
Gm02.44782070,-0.01793651537,0.8421790951
Gm02.44793106,0.04955195895,0.3816595919
Gm02.44821459,-0.08672267315,0.2566592222
Gm02.44826087,-0.06664412097,0.5324598837
Gm02.44827052,0.1390203926,0.3265410688
Gm02.44850617,0.04166535726,0.7769134844
Gm02.44850641,0.1067257476,0.2492506336
Gm02.44897499,0.03900731919,0.4818894058
Gm02.44914933,-0.03703518067,0.6000438553
Gm02.44916514,-0.01665974626,0.7607043449
Gm02.44939744,-0.1038718983,0.1985635514
Gm02.44953793,-0.1469336056,0.4845337494
Gm02.44953925,0.0107002306,0.8215927791
Gm02.45011839,0.004394652036,0.9350790197
Gm02.45012105,-0.2975199633,0.2906663278
Gm02.45012720,-0.004290570351,0.9564526974
Gm02.45013051,-0.003169353413,0.9811062885
Gm02.45013436,-0.0689250418,0.5801284073
Gm02.45023644,0.008918098574,0.9540169747
Gm02.45029181,-0.2379755616,0.3906500211
Gm02.45093163,-0.2265107178,0.3107686859
Gm02.45102814,-0.04202847716,0.7993623786
Gm02.45110067,-0.09530881439,0.05499261831
Gm02.45118473,-0.006512368443,0.930750226
Gm02.45119506,0.05623824475,0.2571676381
Gm02.45146838,-0.01270766182,0.922156653
Gm02.45166029,0.08929315437,0.6387143834
Gm02.45167888,0.02941827556,0.7698839934
Gm02.45206762,-0.5110721412,0.03941182354
Gm02.45207651,-0.09614511467,0.1881085609
Gm02.45208166,0.1279723563,0.2535129851
Gm02.45217488,0.0105321596,0.895829014
Gm02.45217777,-0.1724059918,0.3351693945
Gm02.45218203,-0.5762190641,0.01297657881
Gm02.45220658,-0.09397382009,0.05293924916
Gm02.45222647,-0.1438717049,0.3556304132
Gm02.45225409,-0.09950610912,0.1643979447
Gm02.45248149,-0.1029854759,0.1399506837
Gm02.45248716,-0.1769334795,0.2457366805
Gm02.45249430,0.1876153444,0.2033566976
Gm02.45262578,0.3830190104,0.04353729102
Gm02.45270477,-0.163297792,0.2769436164
Gm02.45276438,-0.04906871165,0.724176598
Gm02.45282436,-0.0058155271,0.974494548
Gm02.45282508,-0.1304770037,0.1572910734
Gm02.45282634,-0.05602987999,0.7360874138
Gm02.45296872,-0.08041366244,0.1954532989
Gm02.45299777,0.001598590271,0.9755414594
Gm02.45316298,-0.05261719278,0.732569278
Gm02.45325933,-0.1853850797,0.2881234485
Gm02.45343871,0.08395300582,0.6917152675
Gm02.45369086,-0.1432107471,0.3969294639
Gm02.45370446,-0.07057598899,0.6561028173
Gm02.45370959,0.04682967533,0.653719327
Gm02.45383187,0.09553338141,0.6503076232
Gm02.45392981,-0.2805212732,0.007076513734
Gm02.45393832,-0.07942419625,0.4879961941
Gm02.45403556,-0.07485356347,0.5417239599
Gm02.45419794,0.212247001,0.2745567494
Gm02.45420952,-0.1251280951,0.1542466574
Gm02.45437663,-0.02592478748,0.6449088777
Gm02.45469656,-0.06853443618,0.7329093261
Gm02.45476066,-0.04111430769,0.8297862479
Gm02.45479055,-0.0946943471,0.1353173971
Gm02.45495715,-0.09033704692,0.1509882339
Gm02.45501212,-0.2595554864,0.3251826923
Gm02.45501222,-0.01562480432,0.9218704079
Gm02.45501481,-0.05161159037,0.801571195
Gm02.45505334,0.1522655965,0.3928633222
Gm02.45505435,-0.0470412157,0.4874374783
Gm02.45515786,0.2795426542,0.08482088118
Gm02.45541273,-0.1512643087,0.1675537261
Gm02.45549740,-0.1291994641,0.5230679836
Gm02.45581846,-0.001096312856,0.984769149
Gm02.45606226,-0.1342681741,0.3499530689
Gm02.45608148,-0.0205013795,0.6662300511
Gm02.45609342,-0.1256975612,0.4752315661
Gm02.45670364,0.02636886429,0.8866407113
Gm02.45670504,-0.1640025671,0.2583328684
Gm02.45702214,-0.07993819977,0.08640500705
Gm02.45702354,-0.1397826449,0.3662360394
Gm02.45717306,-0.1664454655,0.2069840086
Gm02.45746589,-0.04612076009,0.4198160389
Gm02.45780758,-0.06125993937,0.8074388033
Gm02.45786783,0.08502986773,0.4296887397
Gm02.45799341,-0.1326887454,0.07742585575
Gm02.45801315,0.05042527435,0.6532038279
Gm02.45805072,0.0266377409,0.8635189753
Gm02.45826468,-0.1466956219,0.2377204125
Gm02.45837007,0.03758903805,0.8540850191
Gm02.45837009,0.08752367406,0.07878978132
Gm02.45863444,0.1176517823,0.5740629407
Gm02.45869867,0.05087212931,0.8303728837
Gm02.45870819,0.09468735805,0.6029752964
Gm02.45871700,0.364942915,0.09857806333
Gm02.45873084,0.006723651391,0.9316343753
Gm02.45879089,0.2049151044,0.2091072989
Gm02.45884767,-0.1341128141,0.3679319651
Gm02.45887155,-0.2033389923,0.1073291421
Gm02.45888327,0.1554654764,0.05089240216
Gm02.45915052,0.2589049657,0.2154390934
Gm02.45956134,-0.2435114492,0.07314618443
Gm02.45981336,0.06017696445,0.2329147144
Gm02.45994051,-0.1436508271,0.2123461141
Gm02.46001408,0.2833612488,0.1187378768
Gm02.46001450,-0.03006513777,0.8957825945
Gm02.46005364,-0.4324319553,0.01299733197
Gm02.46020417,-0.2034833167,0.08599132864
Gm02.46044415,0.2415501553,0.05429985931
Gm02.46076214,-0.0266405193,0.8438874071
Gm02.46107461,-0.2315724635,0.2041895084
Gm02.46113015,0.3725075862,0.03813232325
Gm02.46113234,0.1278600005,0.3809349109
Gm02.46151314,0.158683641,0.4108531537
Gm02.46153578,-0.1693250733,0.3110639409
Gm02.46153743,-0.03718072924,0.4589584138
Gm02.46172587,-0.07445656659,0.6370688125
Gm02.46281244,0.06057504786,0.3121187633
Gm02.46282783,-0.1151591983,0.3608136233
Gm02.46283738,-0.0300441767,0.856169026
Gm02.46286319,0.002393685219,0.9619711046
Gm02.46299408,0.03962038277,0.8174664085
Gm02.46314985,0.05916542756,0.331647401
Gm02.46327264,-0.02719819533,0.6065558271
Gm02.46328285,-0.04989368369,0.5662166079
Gm02.46329357,-0.0132797866,0.9072259202
Gm02.46336269,0.06729208557,0.6543024857
Gm02.46339318,0.0200440859,0.7123291421
Gm02.46341357,0.2137984069,0.2812962279
Gm02.46375497,-0.1975709341,0.2652490519
Gm02.46392945,-0.06509537167,0.4906345684
Gm02.46403114,0.003248149653,0.9515616303
Gm02.46404797,0.03073141357,0.8593187999
Gm02.46405010,0.08846124471,0.7315581146
Gm02.46407703,0.03065567088,0.8097467645
Gm02.46447624,0.02940499073,0.8423434329
Gm02.46484063,0.07471714712,0.2266106753
Gm02.46490222,0.003073300071,0.9492128883
Gm02.46497757,-0.1586334431,0.07157847155
Gm02.46507143,0.3677668855,0.1048256992
Gm02.46513566,-0.03052438153,0.8000643247
Gm02.46530067,-0.06037479386,0.2365539212
Gm02.46532348,0.03497376342,0.7772046723
Gm02.46532445,0.002954671557,0.9560486131
Gm02.46533190,0.05372309474,0.4246103888
Gm02.46546722,0.02208544279,0.7434563187
Gm02.46547109,0.06842057029,0.2615994159
Gm02.46547352,0.09858616022,0.4858597544
Gm02.46559476,0.03751143234,0.4950294712
Gm02.46571367,-0.07678891861,0.4988906685
Gm02.46571505,-0.1377360383,0.5599498803
Gm02.46573529,0.0969050854,0.1349681711
Gm02.46573639,-0.3023465313,0.266803474
Gm02.46577236,0.03669948153,0.7382230728
Gm02.46604023,0.04138354927,0.3912257901
Gm02.46651539,-0.09729293293,0.04662284394
Gm02.46674839,-0.09456139408,0.4321227375
Gm02.46690121,-0.2127123861,0.07496449938
Gm02.46697916,0.04891279041,0.7069634506
Gm02.46709472,0.02791278821,0.8602364965
Gm02.46750655,0.2693989777,0.1690867894
Gm02.46776729,0.003287459069,0.9803165894
Gm02.46793144,0.05770590305,0.7277005726
Gm02.46801474,-0.03000792493,0.6436443945
Gm02.46803992,0.05677785672,0.2798298297
Gm02.46825595,-0.001150625482,0.9939820016
Gm02.46846237,0.08717085703,0.2859619558
Gm02.46864092,0.08175054805,0.09192555114
Gm02.46871167,0.2485093169,0.07269854145
Gm02.46909541,0.03187769872,0.7141233107
Gm02.46909934,0.09545880791,0.4839845278
Gm02.46936773,0.1020649648,0.2071583881
Gm02.46947115,-0.06021282058,0.5518964053
Gm02.46981877,-0.2294704359,0.05154654745
Gm02.46988609,-0.2000695832,0.2155449998
Gm02.46990046,-0.0503499502,0.802488386
Gm02.46990124,-0.0112632565,0.9582977717
Gm02.46995847,0.1675505079,0.1497386279
Gm02.46996700,-0.05844109219,0.3891796448
Gm02.46996964,0.1025807439,0.1801526158
Gm02.46998644,-0.1835626877,0.2520232987
Gm02.47002501,0.2775214564,0.1991446931
Gm02.47018857,-0.06182690474,0.3444061549
Gm02.47044408,0.008079712353,0.9146961025
Gm02.47088115,0.04755846076,0.3865626568
Gm02.47112109,-1.761070545e-07,0.9999985552
Gm02.47118980,-0.0215035798,0.6986148029
Gm02.47128163,-0.3870905949,0.1773071527
Gm02.47130288,-0.03179924192,0.5443567153
Gm02.47132505,0.01209969651,0.8400287918
Gm02.47144853,-0.3672311715,0.06114743582
Gm02.47158778,0.1565875051,0.2068125218
Gm02.47201729,0.005278585826,0.9694934347
Gm02.47205130,0.1621601705,0.4031166826
Gm02.47219862,0.1460937623,0.3234178868
Gm02.47222936,0.07264848658,0.1835199922
Gm02.47239143,-0.07079918985,0.6476104806
Gm02.47259427,-0.2094740776,0.1168574504
Gm02.47259878,0.08022751568,0.3248681118
Gm02.47275648,-0.1384564652,0.4604880635
Gm02.47300468,-0.0257518625,0.646572441
Gm02.47321982,-0.07541971073,0.6454347079
Gm02.47350719,0.08624713517,0.7516630949
Gm02.47387920,0.07326608658,0.6200884831
Gm02.47391054,0.1953747815,0.1096633965
Gm02.47401940,-0.02865981463,0.9025982471
Gm02.47423058,-0.2735359984,0.1643800391
Gm02.47442206,0.01454848076,0.7837911624
Gm02.47485893,0.05520965903,0.7100775111
Gm02.47485941,0.2331259168,0.3115384684
Gm02.47485990,0.2310688645,0.2376233784
Gm02.47504375,-0.004932211082,0.9210440091
Gm02.47517137,-0.01520001864,0.7601684219
Gm02.47527709,0.07309256627,0.5854787569
Gm02.47537353,0.2401176232,0.08125004187
Gm02.47561338,0.1466385541,0.3477475823
Gm02.47581855,0.2826868422,0.05209518813
Gm02.47600184,-0.20239143,0.299618704
Gm02.47616210,-0.09413736492,0.5175489183
Gm02.47624781,0.1048178763,0.5243117524
Gm02.47695694,0.1602953108,0.01908042566
Gm02.47734031,-0.01596329256,0.9025993541
Gm02.47741301,0.06144895156,0.3718803085
Gm02.47752789,0.137961463,0.03931563424
Gm02.47753731,-0.01005555404,0.8417607737
Gm02.47830876,-0.07135659083,0.2783626877
Gm02.47832211,-0.3347665603,0.08387854423
Gm02.47832248,0.04557925135,0.3719244018
Gm02.47872168,-0.0658835878,0.7254806728
Gm02.47913693,0.05510175736,0.4320015966
Gm02.47968503,-0.07146231474,0.6435839651
Gm02.47979033,0.1532354155,0.5001403607
Gm02.47996693,-0.0522685906,0.7259370905
Gm02.48057223,-0.03735131736,0.4475155327
Gm02.48064041,-0.08131343583,0.5948582308
Gm02.48075602,-0.01701564939,0.7507880778
Gm02.48090939,0.07209345161,0.5792380315
Gm02.48135378,0.05056734245,0.5858740706
Gm02.48223707,0.229913629,0.3535163881
Gm02.48236603,-0.1353963382,0.3029497922
Gm02.48236700,-0.2182312746,0.157504383
Gm02.48308173,0.1018572873,0.6885733255
Gm02.48309331,0.09851683646,0.6614289612
Gm02.48354056,0.3164441926,0.1503565156
Gm02.48356604,0.02301891373,0.904492656
Gm02.48386368,-0.07363185761,0.607177388
Gm02.48405507,0.2040069469,0.4316601423
Gm02.48405563,0.1366399619,0.4273393712
Gm02.48415823,0.1307955653,0.6179418946
Gm02.48415920,-0.06357612895,0.2778373135
Gm02.48416035,0.02792376125,0.8803054111
Gm02.48416046,0.1092933016,0.05792136857
Gm02.48419936,-0.08517213788,0.1503199479
Gm02.48420190,-0.2846703499,0.1916928729
Gm02.48424605,-0.05715479478,0.696124969
Gm02.48425503,0.1176765585,0.3344091065
Gm02.48432497,-0.03867701696,0.50903004
Gm02.48472062,-0.0419093745,0.7658538007
Gm02.48483098,-0.09698582129,0.2278985239
Gm02.48484823,-0.01635259929,0.8539077433
Gm02.48485060,-0.4563968062,0.1312985102
Gm02.48485148,-0.02537347946,0.7699973867
Gm02.48485271,-0.08473749601,0.4263480023
Gm02.48485382,0.02162399754,0.8659807266
Gm02.48485720,0.1892117407,0.3230610948
Gm02.48491616,-0.02671409517,0.8189842544
Gm02.48528329,0.06602362073,0.6276593387
Gm02.48529173,0.00526525932,0.9242449554
Gm03.10097,-0.06864036094,0.5398582108
Gm03.11604,-0.07797294652,0.2483755042
Gm03.11879,-0.258269607,0.2901423627
Gm03.53304,0.2116079064,0.1192154138
Gm03.53733,0.02932394535,0.7980729586
Gm03.87996,0.1079745512,0.2362834299
Gm03.89408,-0.03916435342,0.7354800093
Gm03.90388,-0.03477075725,0.8162253024
Gm03.99652,-0.03791935337,0.7444838846
Gm03.130447,-0.05019957425,0.5907315466
Gm03.143010,0.1323043209,0.5084167105
Gm03.156244,-0.01952266676,0.7638946865
Gm03.156512,0.4083401526,0.1096660138
Gm03.169762,-0.0137470442,0.8136750521
Gm03.177926,0.01409440212,0.8390626642
Gm03.178710,-0.06606133588,0.3472451913
Gm03.188438,-0.06967427112,0.2900275842
Gm03.189004,-0.209571271,0.4192067041
Gm03.218874,0.05213116924,0.5662278424
Gm03.226049,0.03030900919,0.6490571343
Gm03.235915,-0.04976742248,0.3342427748
Gm03.243599,-0.08090739869,0.4516734547
Gm03.243842,0.008503182471,0.9248812112
Gm03.243994,0.02389663107,0.6608046971
Gm03.244911,-0.03536944549,0.5327023118
Gm03.282294,-0.05640203815,0.3214166705
Gm03.314456,0.02538885072,0.8813047626
Gm03.333082,-0.05778068536,0.2311476752
Gm03.333310,0.1537157073,0.3458496319
Gm03.333467,0.05485813291,0.7651494552
Gm03.334052,0.184832398,0.2094400064
Gm03.334249,0.07767010809,0.6339463522
Gm03.334278,0.02738330571,0.8719020881
Gm03.349720,0.0243290918,0.6246783868
Gm03.351300,0.1169994193,0.6117646654
Gm03.358216,-0.0363562898,0.4970456933
Gm03.376398,-0.07368986033,0.5359441483
Gm03.383001,0.01828326902,0.7378900101
Gm03.394391,-0.2185825471,0.09547015896
Gm03.394442,0.04040772939,0.816725664
Gm03.419643,0.06000668727,0.2828488528
Gm03.423844,-0.1614841228,0.2330653902
Gm03.429486,0.1409178907,0.04172995253
Gm03.430453,0.3795651417,0.02632093327
Gm03.432323,-0.07834670905,0.5572497852
Gm03.433163,-0.09287554284,0.1785186161
Gm03.433361,0.04710345311,0.7112699429
Gm03.434105,0.291609569,0.1526825999
Gm03.434157,0.1439009247,0.2034651043
Gm03.434425,0.1160959507,0.547110917
Gm03.434975,-0.04687220621,0.3974262961
Gm03.435795,-0.02292735198,0.7351269924
Gm03.436031,0.1454258975,0.3303536805
Gm03.436136,-0.06129853335,0.7732406189
Gm03.436662,0.1603994823,0.3830101009
Gm03.468477,-0.05811458031,0.3872646928
Gm03.489968,-0.00292632206,0.9831887317
Gm03.496907,-0.0009244372767,0.9863614385
Gm03.498009,0.061269297,0.6676649756
Gm03.498225,0.111715753,0.2443779839
Gm03.499015,0.04578961834,0.8284807115
Gm03.499044,0.07436960971,0.7459386776
Gm03.499406,0.01838787596,0.9261813046
Gm03.499631,0.06785596181,0.334716759
Gm03.500982,-0.02652223278,0.9021824355
Gm03.507635,-0.09856496626,0.07537619512
Gm03.525743,0.04983065569,0.651333551
Gm03.526748,0.01440958525,0.8048557386
Gm03.526892,-0.00537888174,0.9220455042
Gm03.527997,0.08906287788,0.2360890442
Gm03.528236,7.687737368e-05,0.9992654373
Gm03.528386,0.04854910001,0.4619754047
